,name,value,Check
29249,CE.underlyingValue,34415.45,FALSE
29250,PE.strikePrice,37600,FALSE
29251,PE.expiryDate,09-Sep-21,FALSE
29252,PE.underlying,BANKNIFTY,FALSE
29253,PE.identifier,OPTIDXBANKNIFTY09-09-2021PE37600.00,FALSE
29254,PE.openInterest,0,FALSE
29255,PE.changeinOpenInterest,0,FALSE
29256,PE.pchangeinOpenInterest,0,FALSE
29257,PE.totalTradedVolume,0,FALSE
29258,PE.impliedVolatility,0,FALSE
29259,PE.lastPrice,0,FALSE
29260,PE.change,0,FALSE
29261,PE.pChange,0,FALSE
29262,PE.totalBuyQuantity,2400,FALSE
29263,PE.totalSellQuantity,2400,FALSE
29264,PE.bidQty,2400,FALSE
29265,PE.bidprice,2473.75,FALSE
29266,PE.askQty,2400,FALSE
29267,PE.askPrice,4846.75,FALSE
29268,PE.underlyingValue,34415.45,FALSE
29269,strikePrice,37600,FALSE
29270,expiryDate,16-Sep-21,FALSE
29271,CE.strikePrice,37600,FALSE
29272,CE.expiryDate,16-Sep-21,FALSE
29273,CE.underlying,BANKNIFTY,FALSE
29274,CE.identifier,OPTIDXBANKNIFTY16-09-2021CE37600.00,FALSE
29275,CE.openInterest,0,FALSE
29276,CE.changeinOpenInterest,0,FALSE
29277,CE.pchangeinOpenInterest,0,FALSE
29278,CE.totalTradedVolume,0,FALSE
29279,CE.impliedVolatility,0,FALSE
29280,CE.lastPrice,0,TRUE
29281,CE.change,0,FALSE
29282,CE.pChange,0,FALSE
29283,CE.totalBuyQuantity,0,FALSE
29284,CE.totalSellQuantity,2400,FALSE
29285,CE.bidQty,0,FALSE
29286,CE.bidprice,0,FALSE
29287,CE.askQty,2400,FALSE
29288,CE.askPrice,582.8,FALSE
29289,CE.underlyingValue,34415.45,FALSE
29290,PE.strikePrice,37600,FALSE
29291,PE.expiryDate,16-Sep-21,FALSE
29292,PE.underlying,BANKNIFTY,FALSE
29293,PE.identifier,OPTIDXBANKNIFTY16-09-2021PE37600.00,FALSE
29294,PE.openInterest,0,FALSE
29295,PE.changeinOpenInterest,0,FALSE
29296,PE.pchangeinOpenInterest,0,FALSE
29297,PE.totalTradedVolume,0,FALSE
29298,PE.impliedVolatility,0,FALSE
29299,PE.lastPrice,0,FALSE
29300,PE.change,0,FALSE
29301,PE.pChange,0,FALSE
29302,PE.totalBuyQuantity,2400,FALSE
29303,PE.totalSellQuantity,2400,FALSE
29304,PE.bidQty,2400,FALSE
29305,PE.bidprice,2506.45,FALSE
29306,PE.askQty,2400,FALSE
29307,PE.askPrice,3770.25,FALSE
29308,PE.underlyingValue,34415.45,FALSE
29309,strikePrice,37600,FALSE
29310,expiryDate,30-Sep-21,FALSE
29311,CE.strikePrice,37600,FALSE
29312,CE.expiryDate,30-Sep-21,FALSE
29313,CE.underlying,BANKNIFTY,FALSE
29314,CE.identifier,OPTIDXBANKNIFTY30-09-2021CE37600.00,FALSE
29315,CE.openInterest,0,FALSE
29316,CE.changeinOpenInterest,0,FALSE
29317,CE.pchangeinOpenInterest,0,FALSE
29318,CE.totalTradedVolume,0,FALSE
29319,CE.impliedVolatility,0,FALSE
29320,CE.lastPrice,0,TRUE
29321,CE.change,0,FALSE
29322,CE.pChange,0,FALSE
29323,CE.totalBuyQuantity,25,FALSE
29324,CE.totalSellQuantity,2500,FALSE
29325,CE.bidQty,25,FALSE
29326,CE.bidprice,120.6,FALSE
29327,CE.askQty,2400,FALSE
29328,CE.askPrice,698.95,FALSE
29329,CE.underlyingValue,34415.45,FALSE
29330,PE.strikePrice,37600,FALSE
29331,PE.expiryDate,30-Sep-21,FALSE
29332,PE.underlying,BANKNIFTY,FALSE
29333,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE37600.00,FALSE
29334,PE.openInterest,0,FALSE
29335,PE.changeinOpenInterest,0,FALSE
29336,PE.pchangeinOpenInterest,0,FALSE
29337,PE.totalTradedVolume,0,FALSE
29338,PE.impliedVolatility,0,FALSE
29339,PE.lastPrice,0,FALSE
29340,PE.change,0,FALSE
29341,PE.pChange,0,FALSE
29342,PE.totalBuyQuantity,2400,FALSE
29343,PE.totalSellQuantity,2400,FALSE
29344,PE.bidQty,2400,FALSE
29345,PE.bidprice,2489.1,FALSE
29346,PE.askQty,2400,FALSE
29347,PE.askPrice,3650.7,FALSE
29348,PE.underlyingValue,34415.45,FALSE
29349,strikePrice,37700,FALSE
29350,expiryDate,22-Jul-21,FALSE
29351,PE.strikePrice,37700,FALSE
29352,PE.expiryDate,22-Jul-21,FALSE
29353,PE.underlying,BANKNIFTY,FALSE
29354,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE37700.00,FALSE
29355,PE.openInterest,1,FALSE
29356,PE.changeinOpenInterest,1,FALSE
29357,PE.pchangeinOpenInterest,0,FALSE
29358,PE.totalTradedVolume,2,FALSE
29359,PE.impliedVolatility,0,FALSE
29360,PE.lastPrice,3099.8,TRUE
29361,PE.change,382.95,FALSE
29362,PE.pChange,14.0953678,FALSE
29363,PE.totalBuyQuantity,12075,FALSE
29364,PE.totalSellQuantity,4200,FALSE
29365,PE.bidQty,1275,FALSE
29366,PE.bidprice,3089.65,FALSE
29367,PE.askQty,25,FALSE
29368,PE.askPrice,3318.35,FALSE
29369,PE.underlyingValue,34415.45,FALSE
29370,CE.strikePrice,37700,FALSE
29371,CE.expiryDate,22-Jul-21,FALSE
29372,CE.underlying,BANKNIFTY,FALSE
29373,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE37700.00,FALSE
29374,CE.openInterest,1225,FALSE
29375,CE.changeinOpenInterest,-578,FALSE
29376,CE.pchangeinOpenInterest,-32.05768164,FALSE
29377,CE.totalTradedVolume,19634,FALSE
29378,CE.impliedVolatility,53.87,FALSE
29379,CE.lastPrice,5.7,FALSE
29380,CE.change,-2.2,FALSE
29381,CE.pChange,-27.84810127,FALSE
29382,CE.totalBuyQuantity,123650,FALSE
29383,CE.totalSellQuantity,10450,FALSE
29384,CE.bidQty,200,FALSE
29385,CE.bidprice,5.25,FALSE
29386,CE.askQty,525,FALSE
29387,CE.askPrice,7,FALSE
29388,CE.underlyingValue,34415.45,FALSE
29389,strikePrice,37700,FALSE
29390,expiryDate,29-Jul-21,FALSE
29391,PE.strikePrice,37700,FALSE
29392,PE.expiryDate,29-Jul-21,FALSE
29393,PE.underlying,BANKNIFTY,FALSE
29394,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE37700.00,FALSE
29395,PE.openInterest,1,FALSE
29396,PE.changeinOpenInterest,1,FALSE
29397,PE.pchangeinOpenInterest,0,FALSE
29398,PE.totalTradedVolume,2,FALSE
29399,PE.impliedVolatility,0,FALSE
29400,PE.lastPrice,3011.4,TRUE
29401,PE.change,-2015.65,FALSE
29402,PE.pChange,-40.09608021,FALSE
29403,PE.totalBuyQuantity,10350,FALSE
29404,PE.totalSellQuantity,5875,FALSE
29405,PE.bidQty,25,FALSE
29406,PE.bidprice,3168.8,FALSE
29407,PE.askQty,25,FALSE
29408,PE.askPrice,3257.75,FALSE
29409,PE.underlyingValue,34415.45,FALSE
29410,CE.strikePrice,37700,FALSE
29411,CE.expiryDate,29-Jul-21,FALSE
29412,CE.underlying,BANKNIFTY,FALSE
29413,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE37700.00,FALSE
29414,CE.openInterest,291,FALSE
29415,CE.changeinOpenInterest,118,FALSE
29416,CE.pchangeinOpenInterest,68.20809249,FALSE
29417,CE.totalTradedVolume,1020,FALSE
29418,CE.impliedVolatility,29.91,FALSE
29419,CE.lastPrice,19.25,FALSE
29420,CE.change,-0.75,FALSE
29421,CE.pChange,-3.75,FALSE
29422,CE.totalBuyQuantity,30600,FALSE
29423,CE.totalSellQuantity,6050,FALSE
29424,CE.bidQty,25,FALSE
29425,CE.bidprice,15,FALSE
29426,CE.askQty,25,FALSE
29427,CE.askPrice,20.4,FALSE
29428,CE.underlyingValue,34415.45,FALSE
29429,strikePrice,37700,FALSE
29430,expiryDate,12-Aug-21,FALSE
29431,PE.strikePrice,37700,FALSE
29432,PE.expiryDate,12-Aug-21,FALSE
29433,PE.underlying,BANKNIFTY,FALSE
29434,PE.identifier,OPTIDXBANKNIFTY12-08-2021PE37700.00,FALSE
29435,PE.openInterest,0,FALSE
29436,PE.changeinOpenInterest,0,FALSE
29437,PE.pchangeinOpenInterest,0,FALSE
29438,PE.totalTradedVolume,0,FALSE
29439,PE.impliedVolatility,0,FALSE
29440,PE.lastPrice,0,TRUE
29441,PE.change,0,FALSE
29442,PE.pChange,0,FALSE
29443,PE.totalBuyQuantity,2400,FALSE
29444,PE.totalSellQuantity,2400,FALSE
29445,PE.bidQty,2400,FALSE
29446,PE.bidprice,2719.9,FALSE
29447,PE.askQty,2400,FALSE
29448,PE.askPrice,3978.55,FALSE
29449,PE.underlyingValue,34415.45,FALSE
29450,CE.strikePrice,37700,FALSE
29451,CE.expiryDate,12-Aug-21,FALSE
29452,CE.underlying,BANKNIFTY,FALSE
29453,CE.identifier,OPTIDXBANKNIFTY12-08-2021CE37700.00,FALSE
29454,CE.openInterest,0,FALSE
29455,CE.changeinOpenInterest,0,FALSE
29456,CE.pchangeinOpenInterest,0,FALSE
29457,CE.totalTradedVolume,0,FALSE
29458,CE.impliedVolatility,0,FALSE
29459,CE.lastPrice,0,FALSE
29460,CE.change,0,FALSE
29461,CE.pChange,0,FALSE
29462,CE.totalBuyQuantity,0,FALSE
29463,CE.totalSellQuantity,4800,FALSE
29464,CE.bidQty,0,FALSE
29465,CE.bidprice,0,FALSE
29466,CE.askQty,2400,FALSE
29467,CE.askPrice,394.5,FALSE
29468,CE.underlyingValue,34415.45,FALSE
29469,strikePrice,37700,FALSE
29470,expiryDate,18-Aug-21,FALSE
29471,PE.strikePrice,37700,FALSE
29472,PE.expiryDate,18-Aug-21,FALSE
29473,PE.underlying,BANKNIFTY,FALSE
29474,PE.identifier,OPTIDXBANKNIFTY18-08-2021PE37700.00,FALSE
29475,PE.openInterest,0,FALSE
29476,PE.changeinOpenInterest,0,FALSE
29477,PE.pchangeinOpenInterest,0,FALSE
29478,PE.totalTradedVolume,0,FALSE
29479,PE.impliedVolatility,0,FALSE
29480,PE.lastPrice,0,TRUE
29481,PE.change,0,FALSE
29482,PE.pChange,0,FALSE
29483,PE.totalBuyQuantity,2400,FALSE
29484,PE.totalSellQuantity,2400,FALSE
29485,PE.bidQty,2400,FALSE
29486,PE.bidprice,2720.65,FALSE
29487,PE.askQty,2400,FALSE
29488,PE.askPrice,3955.65,FALSE
29489,PE.underlyingValue,34415.45,FALSE
29490,CE.strikePrice,37700,FALSE
29491,CE.expiryDate,18-Aug-21,FALSE
29492,CE.underlying,BANKNIFTY,FALSE
29493,CE.identifier,OPTIDXBANKNIFTY18-08-2021CE37700.00,FALSE
29494,CE.openInterest,0,FALSE
29495,CE.changeinOpenInterest,0,FALSE
29496,CE.pchangeinOpenInterest,0,FALSE
29497,CE.totalTradedVolume,0,FALSE
29498,CE.impliedVolatility,0,FALSE
29499,CE.lastPrice,0,FALSE
29500,CE.change,0,FALSE
29501,CE.pChange,0,FALSE
29502,CE.totalBuyQuantity,0,FALSE
29503,CE.totalSellQuantity,4800,FALSE
29504,CE.bidQty,0,FALSE
29505,CE.bidprice,0,FALSE
29506,CE.askQty,2400,FALSE
29507,CE.askPrice,485.9,FALSE
29508,CE.underlyingValue,34415.45,FALSE
29509,strikePrice,37700,FALSE
29510,expiryDate,26-Aug-21,FALSE
29511,PE.strikePrice,37700,FALSE
29512,PE.expiryDate,26-Aug-21,FALSE
29513,PE.underlying,BANKNIFTY,FALSE
29514,PE.identifier,OPTIDXBANKNIFTY26-08-2021PE37700.00,FALSE
29515,PE.openInterest,0,FALSE
29516,PE.changeinOpenInterest,0,FALSE
29517,PE.pchangeinOpenInterest,0,FALSE
29518,PE.totalTradedVolume,0,FALSE
29519,PE.impliedVolatility,0,FALSE
29520,PE.lastPrice,0,TRUE
29521,PE.change,0,FALSE
29522,PE.pChange,0,FALSE
29523,PE.totalBuyQuantity,4000,FALSE
29524,PE.totalSellQuantity,3675,FALSE
29525,PE.bidQty,3675,FALSE
29526,PE.bidprice,2813.4,FALSE
29527,PE.askQty,1275,FALSE
29528,PE.askPrice,3537.4,FALSE
29529,PE.underlyingValue,34415.45,FALSE
29530,CE.strikePrice,37700,FALSE
29531,CE.expiryDate,26-Aug-21,FALSE
29532,CE.underlying,BANKNIFTY,FALSE
29533,CE.identifier,OPTIDXBANKNIFTY26-08-2021CE37700.00,FALSE
29534,CE.openInterest,0,FALSE
29535,CE.changeinOpenInterest,0,FALSE
29536,CE.pchangeinOpenInterest,0,FALSE
29537,CE.totalTradedVolume,0,FALSE
29538,CE.impliedVolatility,0,FALSE
29539,CE.lastPrice,0,FALSE
29540,CE.change,0,FALSE
29541,CE.pChange,0,FALSE
29542,CE.totalBuyQuantity,3600,FALSE
29543,CE.totalSellQuantity,3125,FALSE
29544,CE.bidQty,200,FALSE
29545,CE.bidprice,39.3,FALSE
29546,CE.askQty,200,FALSE
29547,CE.askPrice,121,FALSE
29548,CE.underlyingValue,34415.45,FALSE
29549,strikePrice,37700,FALSE
29550,expiryDate,02-Sep-21,FALSE
29551,PE.strikePrice,37700,FALSE
29552,PE.expiryDate,02-Sep-21,FALSE
29553,PE.underlying,BANKNIFTY,FALSE
29554,PE.identifier,OPTIDXBANKNIFTY02-09-2021PE37700.00,FALSE
29555,PE.openInterest,0,FALSE
29556,PE.changeinOpenInterest,0,FALSE
29557,PE.pchangeinOpenInterest,0,FALSE
29558,PE.totalTradedVolume,0,FALSE
29559,PE.impliedVolatility,0,FALSE
29560,PE.lastPrice,0,TRUE
29561,PE.change,0,FALSE
29562,PE.pChange,0,FALSE
29563,PE.totalBuyQuantity,2400,FALSE
29564,PE.totalSellQuantity,2400,FALSE
29565,PE.bidQty,2400,FALSE
29566,PE.bidprice,2570,FALSE
29567,PE.askQty,2400,FALSE
29568,PE.askPrice,4062.1,FALSE
29569,PE.underlyingValue,34415.45,FALSE
29570,CE.strikePrice,37700,FALSE
29571,CE.expiryDate,02-Sep-21,FALSE
29572,CE.underlying,BANKNIFTY,FALSE
29573,CE.identifier,OPTIDXBANKNIFTY02-09-2021CE37700.00,FALSE
29574,CE.openInterest,0,FALSE
29575,CE.changeinOpenInterest,0,FALSE
29576,CE.pchangeinOpenInterest,0,FALSE
29577,CE.totalTradedVolume,0,FALSE
29578,CE.impliedVolatility,0,FALSE
29579,CE.lastPrice,0,FALSE
29580,CE.change,0,FALSE
29581,CE.pChange,0,FALSE
29582,CE.totalBuyQuantity,0,FALSE
29583,CE.totalSellQuantity,2400,FALSE
29584,CE.bidQty,0,FALSE
29585,CE.bidprice,0,FALSE
29586,CE.askQty,2400,FALSE
29587,CE.askPrice,644.65,FALSE
29588,CE.underlyingValue,34415.45,FALSE
29589,strikePrice,37700,FALSE
29590,expiryDate,09-Sep-21,FALSE
29591,PE.strikePrice,37700,FALSE
29592,PE.expiryDate,09-Sep-21,FALSE
29593,PE.underlying,BANKNIFTY,FALSE
29594,PE.identifier,OPTIDXBANKNIFTY09-09-2021PE37700.00,FALSE
29595,PE.openInterest,0,FALSE
29596,PE.changeinOpenInterest,0,FALSE
29597,PE.pchangeinOpenInterest,0,FALSE
29598,PE.totalTradedVolume,0,FALSE
29599,PE.impliedVolatility,0,FALSE
29600,PE.lastPrice,0,TRUE
29601,PE.change,0,FALSE
29602,PE.pChange,0,FALSE
29603,PE.totalBuyQuantity,2400,FALSE
29604,PE.totalSellQuantity,2400,FALSE
29605,PE.bidQty,2400,FALSE
29606,PE.bidprice,2596.45,FALSE
29607,PE.askQty,2400,FALSE
29608,PE.askPrice,4957,FALSE
29609,PE.underlyingValue,34415.45,FALSE
29610,CE.strikePrice,37700,FALSE
29611,CE.expiryDate,09-Sep-21,FALSE
29612,CE.underlying,BANKNIFTY,FALSE
29613,CE.identifier,OPTIDXBANKNIFTY09-09-2021CE37700.00,FALSE
29614,CE.openInterest,0,FALSE
29615,CE.changeinOpenInterest,0,FALSE
29616,CE.pchangeinOpenInterest,0,FALSE
29617,CE.totalTradedVolume,0,FALSE
29618,CE.impliedVolatility,0,FALSE
29619,CE.lastPrice,0,FALSE
29620,CE.change,0,FALSE
29621,CE.pChange,0,FALSE
29622,CE.totalBuyQuantity,0,FALSE
29623,CE.totalSellQuantity,2400,FALSE
29624,CE.bidQty,0,FALSE
29625,CE.bidprice,0,FALSE
29626,CE.askQty,2400,FALSE
29627,CE.askPrice,825.3,FALSE
29628,CE.underlyingValue,34415.45,FALSE
29629,strikePrice,37700,FALSE
29630,expiryDate,16-Sep-21,FALSE
29631,PE.strikePrice,37700,FALSE
29632,PE.expiryDate,16-Sep-21,FALSE
29633,PE.underlying,BANKNIFTY,FALSE
29634,PE.identifier,OPTIDXBANKNIFTY16-09-2021PE37700.00,FALSE
29635,PE.openInterest,0,FALSE
29636,PE.changeinOpenInterest,0,FALSE
29637,PE.pchangeinOpenInterest,0,FALSE
29638,PE.totalTradedVolume,0,FALSE
29639,PE.impliedVolatility,0,FALSE
29640,PE.lastPrice,0,TRUE
29641,PE.change,0,FALSE
29642,PE.pChange,0,FALSE
29643,PE.totalBuyQuantity,2400,FALSE
29644,PE.totalSellQuantity,2400,FALSE
29645,PE.bidQty,2400,FALSE
29646,PE.bidprice,2570,FALSE
29647,PE.askQty,2400,FALSE
29648,PE.askPrice,4381.2,FALSE
29649,PE.underlyingValue,34415.45,FALSE
29650,CE.strikePrice,37700,FALSE
29651,CE.expiryDate,16-Sep-21,FALSE
29652,CE.underlying,BANKNIFTY,FALSE
29653,CE.identifier,OPTIDXBANKNIFTY16-09-2021CE37700.00,FALSE
29654,CE.openInterest,0,FALSE
29655,CE.changeinOpenInterest,0,FALSE
29656,CE.pchangeinOpenInterest,0,FALSE
29657,CE.totalTradedVolume,0,FALSE
29658,CE.impliedVolatility,0,FALSE
29659,CE.lastPrice,0,FALSE
29660,CE.change,0,FALSE
29661,CE.pChange,0,FALSE
29662,CE.totalBuyQuantity,0,FALSE
29663,CE.totalSellQuantity,2400,FALSE
29664,CE.bidQty,0,FALSE
29665,CE.bidprice,0,FALSE
29666,CE.askQty,2400,FALSE
29667,CE.askPrice,825.3,FALSE
29668,CE.underlyingValue,34415.45,FALSE
29669,strikePrice,37700,FALSE
29670,expiryDate,30-Sep-21,FALSE
29671,PE.strikePrice,37700,FALSE
29672,PE.expiryDate,30-Sep-21,FALSE
29673,PE.underlying,BANKNIFTY,FALSE
29674,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE37700.00,FALSE
29675,PE.openInterest,0,FALSE
29676,PE.changeinOpenInterest,0,FALSE
29677,PE.pchangeinOpenInterest,0,FALSE
29678,PE.totalTradedVolume,0,FALSE
29679,PE.impliedVolatility,0,FALSE
29680,PE.lastPrice,0,TRUE
29681,PE.change,0,FALSE
29682,PE.pChange,0,FALSE
29683,PE.totalBuyQuantity,2400,FALSE
29684,PE.totalSellQuantity,2400,FALSE
29685,PE.bidQty,2400,FALSE
29686,PE.bidprice,2564.55,FALSE
29687,PE.askQty,2400,FALSE
29688,PE.askPrice,4370.15,FALSE
29689,PE.underlyingValue,34415.45,FALSE
29690,CE.strikePrice,37700,FALSE
29691,CE.expiryDate,30-Sep-21,FALSE
29692,CE.underlying,BANKNIFTY,FALSE
29693,CE.identifier,OPTIDXBANKNIFTY30-09-2021CE37700.00,FALSE
29694,CE.openInterest,0,FALSE
29695,CE.changeinOpenInterest,0,FALSE
29696,CE.pchangeinOpenInterest,0,FALSE
29697,CE.totalTradedVolume,0,FALSE
29698,CE.impliedVolatility,0,FALSE
29699,CE.lastPrice,0,FALSE
29700,CE.change,0,FALSE
29701,CE.pChange,0,FALSE
29702,CE.totalBuyQuantity,25,FALSE
29703,CE.totalSellQuantity,2500,FALSE
29704,CE.bidQty,25,FALSE
29705,CE.bidprice,108.9,FALSE
29706,CE.askQty,2400,FALSE
29707,CE.askPrice,698.95,FALSE
29708,CE.underlyingValue,34415.45,FALSE
29709,strikePrice,37700,FALSE
29710,expiryDate,05-Aug-21,FALSE
29711,PE.strikePrice,37700,FALSE
29712,PE.expiryDate,05-Aug-21,FALSE
29713,PE.underlying,BANKNIFTY,FALSE
29714,PE.identifier,OPTIDXBANKNIFTY05-08-2021PE37700.00,FALSE
29715,PE.openInterest,0,FALSE
29716,PE.changeinOpenInterest,0,FALSE
29717,PE.pchangeinOpenInterest,0,FALSE
29718,PE.totalTradedVolume,0,FALSE
29719,PE.impliedVolatility,0,FALSE
29720,PE.lastPrice,0,TRUE
29721,PE.change,0,FALSE
29722,PE.pChange,0,FALSE
29723,PE.totalBuyQuantity,3900,FALSE
29724,PE.totalSellQuantity,2900,FALSE
29725,PE.bidQty,2400,FALSE
29726,PE.bidprice,2681.3,FALSE
29727,PE.askQty,500,FALSE
29728,PE.askPrice,3578.4,FALSE
29729,PE.underlyingValue,34415.45,FALSE
29730,CE.strikePrice,37700,FALSE
29731,CE.expiryDate,05-Aug-21,FALSE
29732,CE.underlying,BANKNIFTY,FALSE
29733,CE.identifier,OPTIDXBANKNIFTY05-08-2021CE37700.00,FALSE
29734,CE.openInterest,0,FALSE
29735,CE.changeinOpenInterest,0,FALSE
29736,CE.pchangeinOpenInterest,0,FALSE
29737,CE.totalTradedVolume,0,FALSE
29738,CE.impliedVolatility,0,FALSE
29739,CE.lastPrice,0,FALSE
29740,CE.change,0,FALSE
29741,CE.pChange,0,FALSE
29742,CE.totalBuyQuantity,0,FALSE
29743,CE.totalSellQuantity,5325,FALSE
29744,CE.bidQty,0,FALSE
29745,CE.bidprice,0,FALSE
29746,CE.askQty,2400,FALSE
29747,CE.askPrice,198.95,FALSE
29748,CE.underlyingValue,34415.45,FALSE
29749,strikePrice,37800,FALSE
29750,expiryDate,29-Jul-21,FALSE
29751,CE.strikePrice,37800,FALSE
29752,CE.expiryDate,29-Jul-21,FALSE
29753,CE.underlying,BANKNIFTY,FALSE
29754,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE37800.00,FALSE
29755,CE.openInterest,343,FALSE
29756,CE.changeinOpenInterest,-66,FALSE
29757,CE.pchangeinOpenInterest,-16.13691932,FALSE
29758,CE.totalTradedVolume,961,FALSE
29759,CE.impliedVolatility,30.49,FALSE
29760,CE.lastPrice,18.7,TRUE
29761,CE.change,-0.8,FALSE
29762,CE.pChange,-4.102564103,FALSE
29763,CE.totalBuyQuantity,40325,FALSE
29764,CE.totalSellQuantity,5850,FALSE
29765,CE.bidQty,25,FALSE
29766,CE.bidprice,15.9,FALSE
29767,CE.askQty,25,FALSE
29768,CE.askPrice,20.05,FALSE
29769,CE.underlyingValue,34415.45,FALSE
29770,PE.strikePrice,37800,FALSE
29771,PE.expiryDate,29-Jul-21,FALSE
29772,PE.underlying,BANKNIFTY,FALSE
29773,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE37800.00,FALSE
29774,PE.openInterest,4,FALSE
29775,PE.changeinOpenInterest,1,FALSE
29776,PE.pchangeinOpenInterest,33.33333333,FALSE
29777,PE.totalTradedVolume,2,FALSE
29778,PE.impliedVolatility,0,FALSE
29779,PE.lastPrice,3229.8,FALSE
29780,PE.change,553.2,FALSE
29781,PE.pChange,20.66801166,FALSE
29782,PE.totalBuyQuantity,11600,FALSE
29783,PE.totalSellQuantity,5800,FALSE
29784,PE.bidQty,1275,FALSE
29785,PE.bidprice,3238.35,FALSE
29786,PE.askQty,25,FALSE
29787,PE.askPrice,3370.15,FALSE
29788,PE.underlyingValue,34415.45,FALSE
29789,strikePrice,37800,FALSE
29790,expiryDate,05-Aug-21,FALSE
29791,PE.strikePrice,37800,FALSE
29792,PE.expiryDate,05-Aug-21,FALSE
29793,PE.underlying,BANKNIFTY,FALSE
29794,PE.identifier,OPTIDXBANKNIFTY05-08-2021PE37800.00,FALSE
29795,PE.openInterest,0,FALSE
29796,PE.changeinOpenInterest,0,FALSE
29797,PE.pchangeinOpenInterest,0,FALSE
29798,PE.totalTradedVolume,0,FALSE
29799,PE.impliedVolatility,0,FALSE
29800,PE.lastPrice,0,TRUE
29801,PE.change,0,FALSE
29802,PE.pChange,0,FALSE
29803,PE.totalBuyQuantity,3900,FALSE
29804,PE.totalSellQuantity,2900,FALSE
29805,PE.bidQty,500,FALSE
29806,PE.bidprice,2800.05,FALSE
29807,PE.askQty,500,FALSE
29808,PE.askPrice,3683.2,FALSE
29809,PE.underlyingValue,34415.45,FALSE
29810,CE.strikePrice,37800,FALSE
29811,CE.expiryDate,05-Aug-21,FALSE
29812,CE.underlying,BANKNIFTY,FALSE
29813,CE.identifier,OPTIDXBANKNIFTY05-08-2021CE37800.00,FALSE
29814,CE.openInterest,0,FALSE
29815,CE.changeinOpenInterest,0,FALSE
29816,CE.pchangeinOpenInterest,0,FALSE
29817,CE.totalTradedVolume,0,FALSE
29818,CE.impliedVolatility,0,FALSE
29819,CE.lastPrice,0,FALSE
29820,CE.change,0,FALSE
29821,CE.pChange,0,FALSE
29822,CE.totalBuyQuantity,0,FALSE
29823,CE.totalSellQuantity,5325,FALSE
29824,CE.bidQty,0,FALSE
29825,CE.bidprice,0,FALSE
29826,CE.askQty,2400,FALSE
29827,CE.askPrice,198.95,FALSE
29828,CE.underlyingValue,34415.45,FALSE
29829,strikePrice,37800,FALSE
29830,expiryDate,18-Aug-21,FALSE
29831,PE.strikePrice,37800,FALSE
29832,PE.expiryDate,18-Aug-21,FALSE
29833,PE.underlying,BANKNIFTY,FALSE
29834,PE.identifier,OPTIDXBANKNIFTY18-08-2021PE37800.00,FALSE
29835,PE.openInterest,0,FALSE
29836,PE.changeinOpenInterest,0,FALSE
29837,PE.pchangeinOpenInterest,0,FALSE
29838,PE.totalTradedVolume,0,FALSE
29839,PE.impliedVolatility,0,FALSE
29840,PE.lastPrice,0,TRUE
29841,PE.change,0,FALSE
29842,PE.pChange,0,FALSE
29843,PE.totalBuyQuantity,2400,FALSE
29844,PE.totalSellQuantity,2400,FALSE
29845,PE.bidQty,2400,FALSE
29846,PE.bidprice,2809.95,FALSE
29847,PE.askQty,2400,FALSE
29848,PE.askPrice,4111.9,FALSE
29849,PE.underlyingValue,34415.45,FALSE
29850,CE.strikePrice,37800,FALSE
29851,CE.expiryDate,18-Aug-21,FALSE
29852,CE.underlying,BANKNIFTY,FALSE
29853,CE.identifier,OPTIDXBANKNIFTY18-08-2021CE37800.00,FALSE
29854,CE.openInterest,0,FALSE
29855,CE.changeinOpenInterest,0,FALSE
29856,CE.pchangeinOpenInterest,0,FALSE
29857,CE.totalTradedVolume,0,FALSE
29858,CE.impliedVolatility,0,FALSE
29859,CE.lastPrice,0,FALSE
29860,CE.change,0,FALSE
29861,CE.pChange,0,FALSE
29862,CE.totalBuyQuantity,0,FALSE
29863,CE.totalSellQuantity,4800,FALSE
29864,CE.bidQty,0,FALSE
29865,CE.bidprice,0,FALSE
29866,CE.askQty,2400,FALSE
29867,CE.askPrice,527.65,FALSE
29868,CE.underlyingValue,34415.45,FALSE
29869,strikePrice,37800,FALSE
29870,expiryDate,26-Aug-21,FALSE
29871,CE.strikePrice,37800,FALSE
29872,CE.expiryDate,26-Aug-21,FALSE
29873,CE.underlying,BANKNIFTY,FALSE
29874,CE.identifier,OPTIDXBANKNIFTY26-08-2021CE37800.00,FALSE
29875,CE.openInterest,105,FALSE
29876,CE.changeinOpenInterest,78,FALSE
29877,CE.pchangeinOpenInterest,288.8888889,FALSE
29878,CE.totalTradedVolume,103,FALSE
29879,CE.impliedVolatility,19.14,FALSE
29880,CE.lastPrice,85,TRUE
29881,CE.change,-0.65,FALSE
29882,CE.pChange,-0.75890251,FALSE
29883,CE.totalBuyQuantity,2650,FALSE
29884,CE.totalSellQuantity,750,FALSE
